Transaction_ID,Date,Drug_Name,Quantity,Unit_Price,Category,Unit_Cost
1855,2025-02-03,Panadol,9,142.54,Analgesics,99.78
1856,2025-03-19,Ventolin,4,24.83,Respiratory,17.38
1857,2025-08-06,Amoxicillin,5,31.68,Antibiotics,22.18
1858,2025-10-28,Nexium,5,142.26,Gastrointestinal,99.58
1859,2025-03-14,Amoxicillin,8,113.11,Antibiotics,79.18
1860,2025-10-09,Nexium,7,133.62,Gastrointestinal,93.53
1861,2025-09-06,Nexium,9,38.37,Gastrointestinal,26.86
1862,2025-02-16,Insulin,8,92.26,Diabetes,64.58
1863,2025-05-01,Ventolin,2,108.16,Respiratory,75.71
1864,2025-08-02,Panadol,4,105.22,Analgesics,73.65
1865,2025-08-27,Panadol,6,67.14,Analgesics,47.0
1866,2025-02-25,Lipitor,2,12.16,Cholesterol,8.51
1867,2025-12-16,Nexium,7,91.61,Gastrointestinal,64.13
1868,2025-04-17,Panadol,3,45.43,Analgesics,31.8
1869,2025-11-15,Insulin,3,73.04,Diabetes,51.13
1870,2025-02-17,Nexium,2,144.06,Gastrointestinal,100.84
1871,2025-03-02,Insulin,8,65.86,Diabetes,46.1
1872,2025-12-03,Panadol,6,127.57,Analgesics,89.3
1873,2025-01-26,Panadol,1,36.4,Analgesics,25.48
1874,2025-10-19,Lipitor,1,104.14,Cholesterol,72.9
1875,2025-09-14,Panadol,7,146.78,Analgesics,102.75
1876,2025-01-08,Nexium,8,24.27,Gastrointestinal,16.99
1877,2025-04-23,Nexium,5,11.16,Gastrointestinal,7.81
1878,2025-12-21,Nexium,5,70.7,Gastrointestinal,49.49
1879,2025-09-10,Lipitor,4,22.97,Cholesterol,16.08
1880,2025-06-29,Lipitor,6,114.77,Cholesterol,80.34
1881,2025-07-26,Panadol,6,138.04,Analgesics,96.63
1882,2025-10-30,Amoxicillin,3,70.76,Antibiotics,49.53
1883,2025-05-07,Amoxicillin,9,46.22,Antibiotics,32.35
1884,2025-02-25,Lipitor,7,70.82,Cholesterol,49.57
1885,2025-08-02,Panadol,1,111.28,Analgesics,77.9
1886,2025-01-14,Amoxicillin,7,11.27,Antibiotics,7.89
1887,2025-01-28,Panadol,5,92.52,Analgesics,64.76
1888,2025-03-19,Panadol,5,95.86,Analgesics,67.1
1889,2025-08-04,Panadol,2,99.28,Analgesics,69.5
1890,2025-12-31,Ventolin,4,43.88,Respiratory,30.72
1891,2025-06-03,Nexium,6,109.97,Gastrointestinal,76.98
1892,2025-01-14,Panadol,7,22.79,Analgesics,15.95
1893,2025-07-06,Ventolin,5,37.9,Respiratory,26.53
1894,2025-11-08,Lipitor,9,132.85,Cholesterol,92.99
1895,2025-01-07,Amoxicillin,3,113.42,Antibiotics,79.39
1896,2025-01-03,Nexium,1,11.92,Gastrointestinal,8.34
1897,2025-04-21,Amoxicillin,4,44.77,Antibiotics,31.34
1898,2025-08-26,Nexium,9,40.02,Gastrointestinal,28.01
1899,2025-12-29,Amoxicillin,4,47.91,Antibiotics,33.54
1900,2025-08-27,Nexium,2,44.66,Gastrointestinal,31.26
1901,2025-10-01,Amoxicillin,5,18.75,Antibiotics,13.12
1902,2025-10-21,Amoxicillin,3,74.25,Antibiotics,51.97
1903,2025-08-15,Amoxicillin,9,112.58,Antibiotics,78.81
1904,2025-01-15,Amoxicillin,4,94.94,Antibiotics,66.46
1905,2025-07-11,Lipitor,6,104.2,Cholesterol,72.94
1906,2025-04-29,Panadol,2,21.36,Analgesics,14.95
1907,2025-01-28,Insulin,6,143.21,Diabetes,100.25
1908,2025-07-21,Ventolin,3,127.39,Respiratory,89.17
1909,2025-02-08,Insulin,9,122.71,Diabetes,85.9
1910,2025-09-30,Insulin,2,125.22,Diabetes,87.65
1911,2025-08-19,Nexium,9,140.58,Gastrointestinal,98.41
1912,2025-03-27,Panadol,5,86.2,Analgesics,60.34
1913,2025-05-06,Nexium,8,38.04,Gastrointestinal,26.63
1914,2025-10-27,Panadol,2,96.35,Analgesics,67.44
1915,2025-01-25,Panadol,6,114.0,Analgesics,79.8
1916,2025-05-25,Amoxicillin,3,113.31,Antibiotics,79.32
1917,2025-01-13,Lipitor,5,83.0,Cholesterol,58.1
1918,2025-07-31,Amoxicillin,8,19.58,Antibiotics,13.71
1919,2025-01-25,Lipitor,1,61.96,Cholesterol,43.37
1920,2025-03-09,Nexium,5,138.91,Gastrointestinal,97.24
1921,2025-03-08,Lipitor,3,91.82,Cholesterol,64.27
1922,2025-08-21,Nexium,4,85.37,Gastrointestinal,59.76
1923,2025-04-19,Insulin,2,47.64,Diabetes,33.35
1924,2025-05-26,Insulin,9,61.58,Diabetes,43.11
1925,2025-04-21,Lipitor,3,135.35,Cholesterol,94.74
1926,2025-08-16,Lipitor,2,103.3,Cholesterol,72.31
1927,2025-04-21,Nexium,9,120.23,Gastrointestinal,84.16
1928,2025-02-03,Amoxicillin,7,73.61,Antibiotics,51.53
1929,2025-04-21,Nexium,6,98.23,Gastrointestinal,68.76
1930,2025-09-21,Amoxicillin,1,44.77,Antibiotics,31.34
1931,2025-08-24,Insulin,5,108.76,Diabetes,76.13
1932,2025-03-24,Panadol,3,69.86,Analgesics,48.9
1933,2025-02-11,Lipitor,1,71.96,Cholesterol,50.37
1934,2025-04-11,Amoxicillin,4,100.91,Antibiotics,70.64
1935,2025-01-06,Nexium,2,141.08,Gastrointestinal,98.76
1936,2025-06-29,Insulin,2,18.96,Diabetes,13.27
1937,2025-10-09,Amoxicillin,3,125.46,Antibiotics,87.82
1938,2025-11-16,Nexium,8,50.93,Gastrointestinal,35.65
1939,2025-08-14,Lipitor,8,72.15,Cholesterol,50.5
1940,2025-11-11,Lipitor,7,13.07,Cholesterol,9.15
1941,2025-12-31,Ventolin,6,52.15,Respiratory,36.5
1942,2025-08-17,Panadol,9,80.37,Analgesics,56.26
1943,2025-10-16,Ventolin,4,17.86,Respiratory,12.5
1944,2025-05-30,Insulin,1,78.75,Diabetes,55.12
1945,2025-10-04,Amoxicillin,8,139.8,Antibiotics,97.86
1946,2025-07-17,Insulin,7,24.76,Diabetes,17.33
1947,2025-03-11,Nexium,7,117.02,Gastrointestinal,81.91
1948,2025-04-22,Lipitor,3,67.35,Cholesterol,47.14
1949,2025-01-04,Ventolin,4,101.72,Respiratory,71.2
1950,2025-12-16,Ventolin,9,46.43,Respiratory,32.5
1951,2025-11-27,Ventolin,6,32.33,Respiratory,22.63
1952,2025-11-14,Insulin,5,32.46,Diabetes,22.72
1953,2025-12-16,Lipitor,3,19.87,Cholesterol,13.91
1954,2025-04-05,Amoxicillin,9,35.99,Antibiotics,25.19
1955,2025-06-01,Nexium,5,102.99,Gastrointestinal,72.09
1956,2025-11-07,Amoxicillin,5,133.44,Antibiotics,93.41
1957,2025-05-17,Insulin,4,123.98,Diabetes,86.79
1958,2025-09-04,Nexium,4,105.92,Gastrointestinal,74.14
1959,2025-08-31,Ventolin,1,25.46,Respiratory,17.82
1960,2025-01-31,Panadol,7,50.49,Analgesics,35.34
1961,2025-02-09,Insulin,9,53.37,Diabetes,37.36
1962,2025-08-17,Insulin,3,44.99,Diabetes,31.49
1963,2025-02-05,Lipitor,2,82.1,Cholesterol,57.47
1964,2025-08-11,Amoxicillin,3,84.98,Antibiotics,59.49
1965,2025-01-06,Insulin,1,59.96,Diabetes,41.97
1966,2025-11-18,Insulin,6,59.53,Diabetes,41.67
1967,2025-08-08,Ventolin,7,126.0,Respiratory,88.2
1968,2025-03-16,Ventolin,2,120.5,Respiratory,84.35
1969,2025-01-04,Nexium,8,53.09,Gastrointestinal,37.16
1970,2025-12-01,Panadol,6,137.93,Analgesics,96.55
1971,2025-05-14,Lipitor,4,143.39,Cholesterol,100.37
1972,2025-04-28,Panadol,5,55.74,Analgesics,39.02
1973,2025-04-04,Nexium,8,59.62,Gastrointestinal,41.73
1974,2025-03-03,Ventolin,3,80.79,Respiratory,56.55
1975,2025-07-13,Amoxicillin,3,141.76,Antibiotics,99.23
1976,2025-12-01,Ventolin,4,132.68,Respiratory,92.88
1977,2025-07-22,Lipitor,1,24.36,Cholesterol,17.05
1978,2025-01-26,Ventolin,9,64.98,Respiratory,45.49
1979,2025-06-22,Lipitor,8,87.47,Cholesterol,61.23
1980,2025-10-27,Lipitor,8,80.44,Cholesterol,56.31
1981,2025-05-13,Lipitor,6,37.14,Cholesterol,26.0
1982,2025-11-22,Nexium,7,130.23,Gastrointestinal,91.16
1983,2025-04-28,Lipitor,6,104.77,Cholesterol,73.34
1984,2025-11-20,Lipitor,9,127.31,Cholesterol,89.12
1985,2025-10-02,Amoxicillin,3,130.23,Antibiotics,91.16
1986,2025-07-31,Panadol,3,114.77,Analgesics,80.34
1987,2025-08-13,Insulin,3,71.49,Diabetes,50.04
1988,2025-01-20,Panadol,3,95.48,Analgesics,66.84
1989,2025-04-23,Lipitor,9,32.45,Cholesterol,22.72
1990,2025-05-20,Amoxicillin,4,104.31,Antibiotics,73.02
1991,2025-02-16,Ventolin,7,35.1,Respiratory,24.57
1992,2025-01-01,Amoxicillin,9,107.15,Antibiotics,75.0
1993,2025-03-31,Lipitor,7,42.14,Cholesterol,29.5
1994,2025-05-22,Amoxicillin,9,26.46,Antibiotics,18.52
1995,2025-11-16,Amoxicillin,3,33.14,Antibiotics,23.2
1996,2025-02-07,Lipitor,4,10.28,Cholesterol,7.2
1997,2025-10-20,Nexium,8,110.62,Gastrointestinal,77.43
1998,2025-05-19,Amoxicillin,6,112.54,Antibiotics,78.78
1999,2025-12-22,Insulin,5,82.09,Diabetes,57.46
2000,2025-11-29,Insulin,4,32.59,Diabetes,22.81
